"rownum"	"y"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"
11503	0	0.874644	1.405177	0.923991	3.165073	-0.457223	0
11504	0	0.560477	1.56115	1.210169	2.412082	-2.057133	0
11505	0	1.348516	2.351549	1.15258	2.724871	-1.371593	0
11506	0	1.650391	0.331015	2.405114	2.88107	-1.63643	1
11507	1	0.576982	1.656246	-1.005497	2.206441	-2.405742	0
11508	1	1.263619	1.99547	2.247866	2.79468	-1.738749	0
11509	0	0.556215	0.107896	-0.096197	0.325084	0.412289	0
11510	0	0.749585	1.860053	1.931398	2.014912	-1.196289	0
11511	1	0.241474	-0.231593	1.385653	1.027269	-1.160535	1
11512	0	1.886433	1.381227	0.523352	3.388968	-3.0092	0
11513	1	1.598461	0.375742	2.083069	2.631316	-1.383074	0
11514	0	0.60131	1.427186	2.046226	2.185711	-1.060763	0
11515	1	1.384449	2.391209	1.183017	-0.302838	-2.512557	0
11516	1	1.719361	-0.232408	1.243444	0.774284	-1.494119	0
11517	0	1.390521	1.731604	0.325868	2.975404	-3.049109	1
11518	0	0.468318	0.864899	0.632647	2.8128	-0.662145	0
11519	0	-0.518373	1.223875	0.154543	1.997294	-2.248594	1
11520	0	-0.008456	0.635502	0.051185	-0.263002	-2.274087	1
11521	1	1.186434	-0.020328	0.607909	2.258822	-3.20976	1
11522	0	1.479976	-0.263335	-0.158363	1.975107	-3.338902	1
11523	1	1.459592	0.475919	-0.416591	1.421991	-2.794109	0
11524	1	1.200889	0.038088	-0.161192	0.092645	-1.654397	0
11525	0	-0.010855	0.613139	1.679386	3.326478	-2.109813	0
11526	1	1.408499	2.302625	1.737272	2.626429	-1.441851	0
11527	0	1.443622	1.54739	0.155412	-0.721381	-1.512777	0
11528	0	-0.636409	0.095693	2.21531	1.333478	-3.163942	1
11529	1	2.124296	1.683732	2.616861	1.680681	-1.915545	1
11530	0	0.730804	-0.022644	-0.366365	1.64695	-3.297397	0
11531	1	2.944276	1.178887	2.563817	1.994523	-0.499889	0
11532	0	1.032498	0.664523	1.372063	1.010941	-1.52416	0
11533	1	1.619914	1.292833	2.515122	1.23154	-3.181169	0
11534	0	0.206899	0.844148	0.304078	0.890885	-1.828119	0
11535	0	-0.013262	1.64377	0.94242	0.665737	-1.035542	0
11536	1	1.985124	-0.027364	0.712308	1.382863	-0.122406	0
11537	1	1.91523	2.106	1.721756	0.256292	-1.64252	1
11538	1	0.04186	1.832265	0.404908	1.395755	-2.11668	1
11539	0	0.785801	1.573906	2.282762	3.676606	-2.036965	1
11540	0	1.880893	0.641258	1.909077	0.805253	-2.390859	0
11541	0	0.846232	0.524056	1.97183	1.818411	-3.110223	0
11542	1	0.509975	1.828525	0.95765	0.855561	-2.573985	0
11543	0	1.204355	0.806101	0.680445	2.233943	-0.078262	1
11544	0	0.054436	-0.366225	0.333455	3.194942	-1.110092	1
11545	0	2.035408	2.363859	1.093703	2.06025	-2.493402	1
11546	1	1.482459	1.320988	0.392298	0.818849	-1.60849	0
11547	1	2.127916	0.693749	0.326153	2.416418	-0.291448	0
11548	0	-0.017678	1.460242	0.613605	3.653814	-0.873257	0
11549	0	1.078747	0.918788	2.402109	1.018247	-0.80244	0
11550	1	3.111371	1.187834	0.546716	1.986678	-2.284333	1
11551	0	1.147499	0.042486	0.794945	2.226846	-1.447385	1
11552	1	0.379144	1.062649	0.180773	2.16834	-1.900244	0
11553	1	-0.843565	1.49388	0.908485	1.240904	-1.630661	1
11554	1	0.687946	-0.45829	-1.073164	0.774464	-1.648776	1
11555	0	1.819614	1.901739	2.121516	4.080944	-3.025916	1
11556	0	-0.30109	1.565025	0.574119	0.198447	-4.479297	0
11557	1	1.144466	0.962305	0.561271	1.888068	-1.733354	1
11558	1	0.769334	0.155374	1.650865	2.815434	-2.160026	1
11559	0	1.098239	-0.103372	0.97154	1.748858	-1.591335	0
11560	0	0.609381	1.537066	1.704938	1.857944	-3.622475	1
11561	1	0.206046	-0.119293	-0.708297	1.113253	-0.593575	0
11562	0	-0.57015	1.254864	0.810727	2.177935	-2.966687	0
11563	1	2.323943	0.566171	1.346322	0.967288	-1.134121	0
11564	1	1.111973	2.37924	1.581019	1.878808	-2.710118	1
11565	1	1.661163	0.323325	2.102871	1.274028	-3.501456	1
11566	0	2.090258	0.633676	3.039973	2.426371	-2.394054	1
11567	0	0.140319	0.963764	1.005536	1.17916	0.132462	1
11568	1	0.808872	2.003249	0.440845	3.064159	-0.840734	0
11569	0	2.536616	1.7216	0.434679	4.683642	-1.728415	0
11570	0	2.231009	1.353061	0.410527	2.106268	-3.006585	1
11571	1	0.340659	0.169322	-0.287714	3.311026	-1.487146	1
11572	1	2.651181	2.112174	1.576477	0.742115	-1.309987	0
11573	1	1.147732	1.342582	0.607599	1.291984	-1.357248	1
11574	0	-0.732372	-0.337344	1.479327	2.815119	-3.61869	1
11575	0	1.173215	-0.053272	1.324835	2.982695	-2.306004	1
11576	1	0.984229	1.595335	0.376996	1.908412	-2.21778	0
11577	1	1.23327	0.63662	0.429551	1.2781	-3.122318	0
11578	1	0.736592	-0.820141	1.632935	-0.056952	-2.443252	0
11579	1	1.048403	1.708253	1.316922	2.115776	-1.588993	0
11580	1	1.000237	-0.258225	0.331339	3.360799	-1.488413	0
11581	1	1.163688	-0.013128	0.41776	1.360636	-2.090254	1
11582	0	1.323133	0.195238	2.241777	2.202281	-1.703616	0
11583	0	0.957249	2.115473	2.122714	2.04286	-2.117353	1
11584	1	0.826854	1.974752	3.476874	3.343898	-1.413728	1
11585	1	1.711495	2.143071	1.795867	3.12615	-1.357721	1
11586	0	2.143943	0.362514	1.633811	1.44571	-2.777992	0
11587	1	0.661912	0.95117	2.248747	1.706275	-1.359284	0
11588	1	-0.477306	1.181464	1.813481	1.674373	-3.314002	1
11589	0	3.002419	1.122846	0.750425	2.583562	-3.963784	1
11590	1	0.993292	0.330894	0.557978	1.560377	-1.517024	0
11591	0	2.599696	0.930425	2.081851	0.891093	-1.003666	0
11592	1	1.53171	1.869772	1.191989	1.605976	-3.236726	0
11593	1	1.923539	0.647285	0.565169	2.366169	-2.695866	1
11594	1	0.817034	1.233588	1.073342	1.053674	-1.859991	0
11595	0	1.800705	0.884279	0.782987	1.743417	-2.278035	1
11596	1	-0.389009	0.134159	0.039102	3.563064	-1.538911	0
11597	0	0.556194	1.298652	0.550233	1.77003	-2.787832	0
11598	0	1.701162	1.065322	0.117963	2.238468	-1.511862	1
11599	0	1.606242	0.213505	2.266871	1.395496	-0.442285	1
11600	1	0.932811	0.587348	1.15722	2.420489	-2.525959	0
11601	1	3.157048	1.279043	2.108651	3.36203	-2.121246	1
11602	1	0.169031	1.188525	1.882797	2.993835	-1.999148	1
11603	1	-0.359477	0.793285	0.306014	0.530265	-1.091058	0
11604	1	0.908489	0.246513	0.158581	2.911523	-2.110185	0
11605	1	1.945985	1.204321	1.191623	3.336382	-0.303132	0
11606	0	2.329874	1.227258	2.975751	2.186127	-2.210336	1
11607	0	0.900728	1.027318	1.444354	2.672568	-2.161533	1
11608	1	3.482837	0.948567	-0.231095	0.616214	-0.973572	0
11609	0	1.475088	1.651546	1.421702	3.472595	-2.766674	0
11610	0	1.806898	1.142073	1.181264	2.529293	-3.833392	0
11611	0	2.057868	2.782246	2.358695	1.681679	-1.715647	1
11612	0	3.017812	2.020034	1.056763	1.832654	-2.468695	0
11613	1	1.391994	0.613533	1.388899	1.957273	-0.944331	1
11614	0	2.008589	1.041975	2.137994	-0.417131	-3.163185	0
11615	0	0.627706	0.42104	-0.499756	2.706582	-1.397427	0
11616	0	1.789129	2.181528	2.066458	2.496895	-1.066983	1
11617	1	0.762521	0.394269	1.608089	2.033743	-1.813986	1
11618	1	0.789145	1.980001	1.05954	0.271604	-0.011022	0
11619	0	2.068253	0.101858	0.616311	2.566481	-2.643436	1
11620	0	2.266475	0.854195	2.037107	2.832071	-2.80407	1
11621	0	-0.348114	0.877432	0.641143	1.688125	-2.558785	1
11622	0	-0.101336	1.487429	1.670442	2.347119	-2.779728	1
11623	1	0.867252	0.81305	1.655281	-1.102143	-3.393003	1
11624	0	0.392832	1.279694	0.718626	2.465885	-2.538384	0
11625	1	2.941297	2.608286	2.62028	2.592699	-1.642697	1
11626	0	1.393673	0.622975	2.981362	1.861274	-2.723985	0
11627	1	0.196105	1.071827	1.083051	2.465463	-1.689794	0
11628	0	-0.28214	1.489151	2.819713	2.050303	-2.322936	1
11629	0	-0.424045	0.413416	0.460355	3.230616	-2.300265	1
11630	0	-0.069975	1.33122	-0.189744	2.696056	-1.078717	0
11631	0	1.72546	0.712298	1.549471	2.800425	-0.849561	0
11632	0	0.344993	-0.80548	1.46272	1.518055	-1.761998	0
11633	0	1.964302	-0.054422	1.523363	0.270576	-2.389086	1
11634	0	0.725792	-0.3997	0.892823	3.278752	-2.590283	1
11635	1	1.038507	2.253924	1.635128	2.408655	-1.546727	1
11636	1	1.375027	-0.976307	0.561296	2.545406	-0.107706	0
11637	1	1.908091	0.667225	2.21791	2.071381	-2.218707	1
11638	0	0.85433	2.249406	0.221552	1.552819	-3.308061	0
11639	0	1.385959	1.737583	0.237714	3.063583	-3.801928	1
11640	1	1.811044	0.142923	-0.186002	2.55053	-3.849655	1
11641	0	1.498635	1.708933	1.124114	0.819048	-1.269777	0
11642	0	0.409809	0.507722	0.290467	2.66909	-1.472996	0
11643	1	1.314511	0.763459	1.181488	1.44687	-0.977943	0
11644	0	0.821674	0.77649	2.343829	2.044281	-2.024578	1
11645	0	1.944097	0.899893	0.447738	0.981964	-1.370526	1
11646	0	-0.06783	-0.805262	1.737969	2.369762	-3.351331	0
11647	0	2.081965	1.939615	0.445779	2.853362	-3.407643	1
11648	0	-0.168886	1.367718	0.699988	2.084316	-2.371916	1
11649	0	1.081342	1.439712	2.771516	-0.917546	-1.203236	1
11650	0	1.728259	1.435518	1.812066	2.84847	-2.714397	0
11651	0	1.043022	1.813043	0.089886	2.677871	-1.821946	0
11652	1	1.71785	1.061478	1.69496	4.052388	-3.603706	0
11653	0	1.553657	1.026818	1.074852	2.166269	-1.838228	0
11654	0	1.17549	0.081123	-0.718161	0.532069	-2.113382	1
11655	0	1.845081	0.90023	1.394408	1.344059	-1.434783	1
11656	0	0.89952	0.50071	2.826983	2.121468	-2.696949	1
11657	1	1.267494	2.682333	1.765504	1.633708	-1.104687	0
11658	0	2.886589	2.663511	2.41877	0.778174	-1.260832	1
11659	0	-0.346101	0.152012	0.401142	2.259534	-1.103176	1
11660	1	-0.81116	0.652616	2.398557	3.108202	-2.288853	1
11661	0	0.260628	1.12244	-0.086822	1.32411	-2.146386	0
11662	1	-0.554058	2.465835	1.962318	2.321608	-1.208381	1
11663	0	1.824518	-0.344507	0.51747	3.28401	-1.575734	0
11664	0	1.043885	0.651407	1.614409	3.857211	-4.398398	1
11665	0	0.979264	0.873049	1.556464	1.231959	-2.232321	0
11666	0	1.609993	1.714882	1.604664	2.220378	-0.50715	1
11667	1	2.484907	2.461165	2.515278	1.701401	-0.142734	0
11668	0	-0.105065	0.959977	2.084309	0.086604	-1.051662	0
11669	0	0.723097	0.069974	0.509727	1.389332	-3.110742	1
11670	1	-0.074669	1.603585	1.169762	2.410549	-1.532931	1
11671	1	0.877517	0.265383	0.401438	0.492452	-1.374052	0
11672	1	3.511892	1.808229	1.642449	1.9289	-1.760839	0
11673	0	0.185714	1.144248	0.908601	4.831741	-1.88164	0
11674	1	1.138825	0.852339	1.363643	0.544927	-1.621417	1
11675	1	0.197407	1.245709	1.911112	1.780937	-3.579203	0
11676	1	1.262281	0.601574	1.455476	2.346198	-1.96582	1
11677	0	1.34448	-0.650723	1.251091	0.221052	-3.151948	1
11678	1	0.405577	1.434426	0.580111	3.64908	-1.990391	1
11679	0	1.659107	1.013681	1.330016	1.984827	0.038908	0
11680	0	0.797919	1.124021	1.491584	3.713879	-1.397233	0
11681	1	1.090469	-0.21248	-0.650289	-0.210558	-2.798697	0
11682	1	2.368096	1.171673	1.141661	2.260701	-2.840033	1
11683	1	1.746504	1.075272	1.689144	1.720688	-1.159906	1
11684	1	1.194119	1.492126	1.198832	0.204338	-3.038804	1
11685	1	0.804808	1.158827	0.618584	1.257111	-2.429502	1
11686	1	0.424252	0.837879	2.151044	1.683013	-0.248604	1
11687	0	1.01781	0.493593	1.97459	0.765371	0.251217	1
11688	1	1.687266	1.88052	-0.332302	-0.379704	-2.131305	1
11689	0	1.884555	0.301863	0.112916	3.011505	-1.66773	0
11690	1	2.471097	1.74684	0.995917	1.284014	-2.31662	0
11691	1	0.763586	0.601029	1.568873	0.370718	-1.989865	1
11692	1	0.520069	1.329396	1.110776	2.159302	-3.139164	0
11693	1	-0.722278	1.391114	1.416148	3.144631	-4.098415	1
11694	0	0.168441	0.185541	0.180489	3.28478	-2.281417	0
11695	1	1.357005	1.060093	1.947359	1.249412	-2.900777	1
11696	0	1.180415	2.24845	1.1353	3.197067	-2.561789	0
11697	1	0.856527	1.594194	1.40909	2.401871	-1.688469	1
11698	1	1.349502	-0.597929	0.36028	2.325252	-2.131548	1
11699	0	1.927949	3.100236	1.144196	3.064522	-2.166363	1
11700	1	1.156601	0.17932	1.417532	3.845065	-1.611329	1
11701	1	0.097156	-0.064527	2.579254	3.174225	-1.525929	1
11702	0	1.858324	1.780171	1.453022	0.697572	-1.445507	1
11703	1	2.966657	-0.417744	0.637039	2.347199	-0.520036	0
11704	0	0.801237	1.044513	0.712726	3.727146	-2.518301	0
11705	1	0.648743	1.378996	1.488262	1.05402	-2.986297	0
11706	1	1.012223	1.250565	1.126855	1.684647	-1.824441	0
11707	1	0.4501	0.160705	1.619132	-0.721635	-1.248467	0
11708	0	0.680019	1.707666	0.835728	3.241722	-2.079557	1
11709	0	0.623567	0.910487	2.171954	3.125263	-1.480576	1
11710	0	1.474416	2.173089	1.499832	2.088948	-1.890407	1
11711	0	1.856642	-0.335694	0.528038	1.113928	-4.109578	1
11712	1	0.499758	0.227845	0.41462	1.583925	-4.271138	1
11713	1	0.780655	0.602093	-0.325455	1.8054	-2.277314	1
11714	1	1.707327	0.235942	0.579353	2.065838	-2.683463	0
11715	1	1.549398	0.651062	-0.533956	3.05813	-3.828826	1
11716	1	0.331241	0.456686	0.769808	2.479341	-1.741671	0
11717	1	1.815773	0.620858	1.824031	0.959194	-0.878922	1
11718	0	-0.161751	-0.155474	0.617563	0.707944	-2.832754	0
11719	0	0.250928	-0.020742	1.16689	1.138839	-3.393559	0
11720	0	0.336592	-0.572536	1.521561	1.059836	-1.96993	0
11721	1	1.118299	2.176711	2.054555	2.721341	-3.202618	0
11722	1	1.321565	2.412178	1.376558	2.344238	-2.060914	0
11723	1	1.913616	1.219883	1.049345	2.53197	-0.471626	1
11724	0	-0.509568	2.139017	0.647218	1.427425	-1.971967	1
11725	0	1.470303	2.062586	-0.100054	-0.338167	-3.04485	1
11726	1	0.256209	0.886175	1.680206	2.808452	-2.702615	0
11727	1	0.973109	1.120681	2.117972	2.531356	-2.345007	0
11728	0	-0.316864	0.248469	0.408644	4.098083	-1.156781	1
11729	0	1.697991	1.065322	1.963168	2.446647	-2.392089	0
11730	0	3.264318	2.257858	3.380483	2.156981	-0.503716	0
11731	1	-0.180179	0.580181	-0.07119	2.445633	-2.048955	1
11732	1	1.422954	0.935235	2.329132	2.119991	-2.710332	1
11733	0	1.582641	0.135051	2.233634	1.85403	-0.776753	1
11734	1	-0.346869	1.274187	-0.248756	2.525789	-0.751918	0
11735	0	0.787709	-0.161132	1.483735	2.262928	-2.788649	1
11736	1	-0.384224	1.848878	-0.210084	4.838954	-0.776355	0
11737	1	1.270344	-0.261031	1.499465	-0.427227	-1.574476	0
11738	0	0.295239	0.367053	1.478239	1.516156	-1.687678	1
11739	0	0.574838	1.354946	1.678885	2.938185	-2.525458	1
11740	0	0.848662	1.177724	1.461326	-0.257159	-2.05432	1
11741	1	0.642733	1.713923	-0.012008	3.529417	-0.138737	0
11742	1	1.941224	1.883284	2.606825	1.95755	-1.758486	0
11743	0	-0.42755	1.726836	1.458393	1.451578	-3.309435	1
11744	0	1.614836	1.18958	2.243149	2.291483	-1.711078	0
11745	1	0.332809	0.848405	2.086019	3.741825	-0.716411	0
11746	0	0.765867	-1.159909	0.099061	1.26064	-3.609918	1
11747	0	0.113141	1.524556	0.125397	1.493697	-1.843665	1
11748	0	1.742842	0.691955	2.625762	0.424064	-2.046775	0
11749	0	-0.076129	2.285562	4.226472	2.984511	-0.662783	0
11750	1	1.21819	1.428438	1.241678	3.475995	0.079215	1
11751	0	-0.465266	1.205258	1.742289	2.251815	-0.948186	0
11752	1	-0.005604	-0.437769	0.469441	0.826291	-2.407085	0
11753	0	2.241212	2.088772	0.288572	1.979831	-2.308436	1
11754	0	1.523148	0.420976	1.150569	3.180857	-3.390229	1
11755	0	0.077356	1.14356	0.592111	0.714377	-1.367308	0
11756	0	-0.292763	-0.099602	1.466574	2.620964	-2.05754	1
11757	0	1.056366	2.027297	0.615976	1.833345	-1.524181	1
11758	1	1.28307	0.926968	2.050032	2.236989	-1.338141	1
11759	1	2.344695	-0.249983	1.970219	2.204702	-2.545704	1
11760	1	2.000808	0.539826	3.422445	2.860753	-1.374777	0
11761	1	0.911269	1.907113	0.705099	1.513813	-2.749245	1
11762	0	0.084519	1.79843	1.262491	0.615973	0.054734	1
11763	0	2.744293	1.311311	3.259841	-0.067852	-2.833209	1
11764	1	0.655918	1.401379	1.642413	1.78883	-1.265524	1
11765	0	0.855753	0.450725	1.462305	2.796899	-4.329275	1
11766	1	-0.389695	1.578171	0.686196	1.755596	0.474379	1
11767	0	0.753686	2.50252	0.798413	2.078942	-3.071692	0
11768	1	1.486069	0.451195	0.589188	3.642716	-2.428729	0
11769	1	0.100404	-0.114772	1.992731	2.436431	-2.832378	1
11770	0	1.169775	0.749043	1.805592	2.400353	-0.892434	0
11771	0	-0.099649	0.465466	2.654829	2.138075	-2.425143	0
11772	1	0.778299	-0.101852	1.085668	3.108586	-1.606226	1
11773	1	1.402928	2.609856	2.445739	1.846372	-1.764877	1
11774	0	1.31731	1.622844	0.626817	0.501457	-1.943931	1
11775	1	0.076474	0.169062	0.91113	2.874479	-2.217484	1
11776	0	-0.025052	0.63353	1.866925	2.747231	-2.542689	0
11777	1	0.460091	2.081257	0.712946	1.775223	-2.304078	0
11778	1	1.264471	0.267272	1.184759	1.456669	-1.428131	1
11779	1	0.785673	0.421325	1.288108	1.149943	-1.44853	0
11780	0	0.231513	0.679389	1.306585	2.312802	0.534106	0
11781	0	0.698699	0.978767	1.91909	1.303026	-2.009255	1
11782	1	-0.92587	-0.108608	-0.551682	3.854983	-1.61119	0
11783	0	-0.368547	0.90347	1.232643	2.990973	-2.20027	1
11784	0	1.485124	1.408889	1.844437	2.106706	-1.641964	0
11785	1	1.308253	1.586099	2.285444	1.973248	-3.43089	0
11786	1	1.351119	1.6201	3.134814	1.913544	-2.317399	0
11787	1	1.841042	0.493035	0.920908	4.121404	-1.290461	1
11788	1	0.324027	1.35609	0.463279	1.40044	-1.905759	0
11789	0	-0.393409	0.550596	-0.544405	3.284767	-2.20115	1
11790	0	0.895008	1.250621	0.803026	3.176365	-2.034105	0
11791	1	1.03442	0.877255	2.371609	2.771498	-1.030284	1
11792	0	0.618696	0.949148	1.196169	1.983861	-1.090772	0
11793	0	0.573292	1.235196	-0.017878	2.977811	-2.541329	0
11794	0	2.250203	0.967995	1.190257	2.182425	-2.343283	1
11795	0	0.476408	2.068728	2.860631	2.99689	-2.54678	0
11796	1	0.982139	1.799064	2.015653	2.451619	-0.965193	1
11797	1	0.54107	0.778568	1.574168	2.436565	-2.895523	1
11798	1	2.864107	1.619375	1.898708	0.895089	-4.066585	0
11799	0	0.56896	1.924663	0.686449	2.85591	-2.351802	0
11800	1	-0.094325	0.427844	0.476124	1.803082	-0.905032	1
11801	1	1.374999	-0.163965	1.422449	2.018372	-1.439179	0
11802	0	2.257006	1.632417	1.712326	3.125767	-3.437737	1
11803	0	2.652607	1.112317	0.900605	2.821424	-0.022208	0
11804	1	1.019191	0.402304	2.441416	2.07586	-3.343237	1
11805	0	0.574006	0.938545	0.417343	1.522743	-2.657878	1
11806	0	0.461446	0.827424	0.562002	2.752086	-3.340384	1
11807	0	1.850784	1.18498	1.895771	1.496543	-1.988829	1
11808	0	1.437148	-1.254249	1.126839	2.598111	-1.86729	0
11809	0	2.01927	0.745017	1.368355	0.58056	-3.345413	0
11810	0	0.898228	0.40364	1.116464	2.560195	-2.141755	0
11811	1	1.614545	-1.686986	0.999883	0.961617	-1.281249	0
11812	1	-0.239819	0.047364	1.249495	2.111686	-2.374941	0
11813	1	1.926912	1.904118	1.56954	2.411732	-1.379857	1
11814	1	1.393869	1.462101	0.486014	1.910857	-1.587005	0
11815	0	0.625893	0.606333	1.078959	3.259721	-2.121551	1
11816	0	-1.257458	0.055887	1.612349	2.320707	-2.796085	0
11817	1	0.813662	-0.05607	1.756292	2.036506	-2.648076	0
11818	1	0.441958	0.372789	1.537746	2.572577	-2.519234	1
11819	1	0.821993	1.211105	0.090883	2.919605	-1.348556	1
11820	0	1.831176	1.1213	-0.251946	2.617729	-2.398851	0
11821	0	0.521155	1.101434	1.581069	0.77624	-1.508024	0
11822	0	1.25351	-0.309851	-0.814896	1.638555	-2.134197	0
11823	0	1.890113	1.309751	0.894128	2.034533	-2.608688	0
11824	0	1.425383	0.571401	1.06963	2.03118	-1.608821	1
11825	1	1.723921	1.563772	1.452003	1.334404	-1.758717	1
11826	1	-0.764301	-0.894825	1.251644	2.280928	-1.658984	0
11827	1	1.309141	2.685994	0.03124	2.314923	-1.309098	0
11828	0	0.272086	0.837655	1.976026	-0.126096	-2.136659	1
11829	1	0.739776	-0.635909	0.201877	3.606736	-2.238975	0
11830	0	1.110712	2.252193	0.925529	2.03568	-3.029397	0
11831	1	0.191952	1.204937	2.500336	3.654457	-3.530702	0
11832	0	0.658968	0.611347	1.467254	3.138172	-2.669256	1
11833	0	1.648483	2.858498	1.088034	3.420672	-2.023932	1
11834	0	1.5978	1.985375	-0.644248	4.037325	-1.89605	0
11835	0	0.928603	2.086691	2.563863	2.339683	-0.138387	1
11836	1	1.522601	1.880201	0.844405	3.549395	-1.397019	1
11837	0	1.717134	0.661664	1.271095	2.637703	-2.15304	1
11838	0	2.599628	0.278725	0.562658	3.137394	-0.53686	1
11839	0	1.051929	0.707956	-0.127391	2.502465	-2.36029	1
11840	0	1.465589	0.386314	0.444175	1.513542	-1.039989	0
11841	0	0.109407	1.709062	0.382977	1.614557	-2.756065	0
11842	0	0.815879	1.055884	0.606452	2.485555	-1.647207	0
11843	0	1.107129	1.149282	1.129633	1.363885	-0.007791	0
11844	1	1.164657	1.83048	2.183084	1.796602	-2.939069	1
11845	0	1.267627	0.049439	1.526408	3.218272	-1.988414	1
11846	1	1.503548	1.044997	1.27512	1.949649	-0.837666	1
11847	0	1.616678	0.030336	1.620167	1.229298	-0.272601	1
11848	0	0.220715	1.616798	1.012337	3.335677	-3.106178	1
11849	1	0.583253	1.185141	1.842044	1.625648	-2.046142	1
11850	1	1.858695	1.165984	1.555285	1.536389	-2.194076	1
11851	0	1.516929	1.247431	1.524523	3.682158	-1.390931	0
11852	1	0.923671	0.635921	1.355836	3.134859	-2.677174	1
11853	1	1.077194	1.559683	1.207115	3.001871	-2.484513	0
11854	0	1.319541	0.782528	2.437238	1.248602	-0.30526	0
11855	0	1.806887	1.691114	0.650119	2.310996	-2.759521	1
11856	1	1.545585	1.467148	1.794432	1.182034	-0.438692	1
11857	0	1.798037	1.820971	2.022741	2.544402	-0.993799	1
11858	1	1.719242	1.755406	1.257525	2.041571	-2.344859	0
11859	1	1.609546	1.286719	2.41542	3.761193	0.156592	0
11860	1	1.504663	1.410129	2.69332	3.386042	-1.348272	1
11861	1	1.553911	2.030587	2.637223	3.442534	-1.954603	0
11862	0	1.083102	0.127252	-0.386805	2.312567	-4.151037	0
11863	1	0.320903	1.077417	1.502099	1.36637	-2.272293	0
11864	0	1.216406	1.489132	1.545223	3.436182	-1.622902	1
11865	0	0.306365	1.765944	1.0528	3.371327	-0.004339	1
11866	1	0.369227	-0.213663	2.086371	1.951522	-0.625646	1
11867	1	1.574186	-0.760241	2.393226	1.451524	-2.022683	1
11868	0	-0.277738	0.370337	2.216482	1.586353	-2.225206	1
11869	0	-0.36068	-0.657882	-0.623683	2.521411	-2.979128	1
11870	1	0.085615	-0.699593	1.232057	1.708296	-0.686283	1
11871	0	1.706275	1.20488	0.290941	1.441252	-0.853449	0
11872	0	-0.274621	0.670762	0.76147	2.300202	-2.87739	1
11873	0	-0.024897	1.016635	0.393964	0.689721	-2.14641	1
11874	1	0.229828	0.539782	-0.198739	3.483532	-3.060209	1
11875	0	0.103342	0.94043	1.303699	1.244165	-1.829307	1
11876	0	1.038404	2.132054	-1.388542	0.600687	-3.44288	1
11877	1	0.264347	1.532433	1.148551	0.494449	-2.056793	1
11878	0	3.555311	1.655596	1.177565	1.746517	-3.42222	1
11879	0	1.648075	-0.175444	0.972344	2.166171	-0.692511	0
11880	0	0.699131	2.110411	0.493353	0.52725	-2.28574	1
11881	0	0.453916	0.028968	1.36223	3.155982	-0.209215	0
11882	0	0.799396	1.221489	0.865261	1.732211	-1.246863	1
11883	1	0.515885	1.809534	2.372197	0.96504	-2.602505	0
11884	0	0.990593	0.782256	0.452151	0.014854	-4.705668	0
11885	1	1.346624	-0.64577	1.174676	0.77881	-1.252315	1
11886	0	0.30984	2.867227	-0.101982	1.541621	-2.570008	0
11887	0	1.425609	0.038447	2.437317	1.368919	-1.49404	1
11888	0	2.784392	1.049868	-0.388773	1.158812	-1.743331	0
11889	1	1.292286	1.494299	3.20086	2.27399	-0.409643	0
11890	1	1.496089	0.571272	1.910926	2.626871	-1.219448	1
11891	0	0.886583	1.781293	1.878481	2.902519	-1.252692	0
11892	0	0.30803	1.706005	0.067832	1.478109	-2.645267	1
11893	1	1.26158	0.422407	1.959525	4.272403	-1.220271	0
11894	0	0.357191	2.147958	2.5436	2.027322	-1.535115	1
11895	0	1.088745	1.844296	2.118282	2.075433	-0.698437	0
11896	1	0.412857	-0.327164	0.185136	2.154135	-1.377891	1
11897	0	1.94832	1.570499	1.2858	2.233905	-1.133825	1
11898	0	0.226661	1.241288	0.894143	2.156028	-2.284842	1
11899	1	1.222195	-0.317895	0.074822	4.432044	-0.157336	0
11900	0	0.097642	3.050387	1.153365	3.259507	-2.089999	1
11901	1	0.60727	0.44501	0.138324	0.741681	-2.600758	0
11902	0	1.444775	0.509994	1.232517	2.492471	-0.811603	0
11903	0	0.84283	0.38173	0.641997	2.549064	-2.547386	1
11904	1	0.613772	0.749159	1.429843	1.541536	-1.507125	1
11905	1	-0.329979	0.918237	1.870826	0.886641	-1.842572	0
11906	1	0.489595	0.399377	2.602349	0.766464	-1.822409	1
11907	1	1.542952	0.058995	0.547559	1.920435	-2.128802	1
11908	0	-0.564055	1.404385	1.226297	2.921666	-2.548152	0
11909	1	0.182721	1.000901	0.358003	1.448636	-3.574038	0
11910	0	1.569596	1.027589	0.819814	2.671565	-2.680713	0
11911	0	1.880907	0.898194	1.195194	3.338455	-3.166003	1
11912	1	1.843905	1.25607	1.725234	2.009088	-2.171438	1
11913	0	1.474569	2.827774	1.51179	1.267704	-0.811058	1
11914	0	1.607961	0.669167	-0.274622	1.919011	-3.112102	0
11915	1	0.647911	2.285675	2.386003	2.069742	-1.101598	1
11916	0	0.199569	0.803905	1.086694	3.176515	-2.393872	1
11917	1	1.409522	1.323262	0.616424	0.748152	-0.056707	0
11918	0	0.441885	0.192028	0.225514	1.264315	-0.590944	1
11919	1	0.924189	0.824675	1.946164	2.895425	-1.810471	0
11920	1	0.582278	1.916966	3.248408	1.389177	-3.413465	0
