"month","day","carrier","origin","orstate","dest","deststate","depart","delay","duration","distance"
"10","7","DL","MSY","LA","JFK","NY",1243,1,159,1182
"10","7","DL","MSY","LA","LAX","CA",383,1,267,1670
"10","7","DL","MSY","LA","LAX","CA",1057,1,245,1670
"10","7","DL","MSY","LA","LAX","CA",1066,1,246,1670
"10","7","DL","MSY","LA","LGA","NY",640,1,208,1183
"10","7","DL","MSY","LA","SLC","UT",1192,1,218,1428
"10","7","F9","MSY","LA","DEN","CO",669,1,187,1062
"10","7","F9","MSY","LA","LAS","NV",1362,1,246,1500
"10","7","F9","MSY","LA","LAS","NV",1369,1,218,1500
"10","7","F9","MSY","LA","LAS","NV",1375,1,226,1500
"10","7","F9","MSY","LA","MCO","FL",1286,1,97,551
"10","7","G4","MSY","LA","CVG","KY",558,1,122,701
"10","7","G4","MSY","LA","CVG","KY",870,1,127,701
"10","7","G4","MSY","LA","CVG","KY",1264,1,126,701
"10","7","MQ","MSY","LA","MIA","FL",1088,1,118,675
"10","7","MQ","MSY","LA","MIA","FL",1232,1,103,675
"10","7","NK","MSY","LA","ATL","GA",645,1,79,425
"10","7","NK","MSY","LA","ATL","GA",843,1,80,425
"10","7","NK","MSY","LA","ATL","GA",871,1,85,425
"10","7","NK","MSY","LA","DFW","TX",1043,1,124,447
"10","7","NK","MSY","LA","DFW","TX",1089,1,100,447
"10","7","NK","MSY","LA","FLL","FL",1216,1,104,674
"10","7","NK","MSY","LA","LAS","NV",456,1,219,1500
"10","7","NK","MSY","LA","LAS","NV",1311,1,201,1500
"10","7","NK","MSY","LA","LAX","CA",934,1,239,1670
"10","7","NK","MSY","LA","MCO","FL",915,1,104,551
"10","7","NK","MSY","LA","MCO","FL",1342,1,85,551
"10","7","NK","MSY","LA","MCO","FL",1407,1,98,551
"10","7","NK","MSY","LA","MIA","FL",520,1,122,675
"10","7","NK","MSY","LA","MIA","FL",547,1,117,675
"10","7","NK","MSY","LA","ORD","IL",1326,1,175,837
"10","7","OH","MSY","LA","DCA","VA",818,1,136,969
"10","7","UA","MSY","LA","DEN","CO",496,1,201,1062
"10","7","UA","MSY","LA","DEN","CO",922,1,157,1062
"10","7","UA","MSY","LA","EWR","NJ",664,1,223,1167
"10","7","UA","MSY","LA","EWR","NJ",904,1,202,1167
"10","7","UA","MSY","LA","EWR","NJ",1313,1,158,1167
"10","7","UA","MSY","LA","IAH","TX",431,1,99,305
"10","7","UA","MSY","LA","ORD","IL",923,1,138,837
"10","7","WN","MSY","LA","ATL","GA",367,1,144,425
"10","7","WN","MSY","LA","ATL","GA",368,1,107,425
"10","7","WN","MSY","LA","ATL","GA",723,1,80,425
"10","7","WN","MSY","LA","ATL","GA",1000,1,106,425
"10","7","WN","MSY","LA","ATL","GA",1028,1,75,425
"10","7","WN","MSY","LA","AUS","TX",501,1,85,444
"10","7","WN","MSY","LA","AUS","TX",935,1,91,444
"10","7","WN","MSY","LA","AUS","TX",1319,1,80,444
"10","7","WN","MSY","LA","AUS","TX",1319,1,81,444
"10","7","WN","MSY","LA","AUS","TX",1320,1,87,444
"10","7","WN","MSY","LA","BNA","TN",392,1,88,471
"10","7","WN","MSY","LA","BNA","TN",669,1,92,471
"10","7","WN","MSY","LA","BNA","TN",694,1,81,471
"10","7","WN","MSY","LA","BNA","TN",1062,1,80,471
"10","7","WN","MSY","LA","BNA","TN",1093,1,92,471
"10","7","WN","MSY","LA","BWI","MD",1119,1,137,998
"10","7","WN","MSY","LA","DAL","TX",478,1,107,436
"10","7","WN","MSY","LA","DAL","TX",895,1,93,436
"10","7","WN","MSY","LA","DAL","TX",1087,1,97,436
"10","7","WN","MSY","LA","DCA","VA",1138,1,137,969
"10","7","WN","MSY","LA","DCA","VA",1140,1,142,969
"10","7","WN","MSY","LA","DCA","VA",1142,1,133,969
"10","7","WN","MSY","LA","DCA","VA",1182,1,135,969
"10","7","WN","MSY","LA","DCA","VA",1188,1,132,969
"10","7","WN","MSY","LA","DEN","CO",368,1,187,1062
"10","7","WN","MSY","LA","FLL","FL",1277,1,99,674
"10","7","WN","MSY","LA","HOU","TX",679,1,76,302
"10","7","WN","MSY","LA","HOU","TX",719,1,66,302
"10","7","WN","MSY","LA","HOU","TX",1178,1,77,302
"10","7","WN","MSY","LA","HOU","TX",1346,1,64,302
"10","7","WN","MSY","LA","HOU","TX",1400,1,64,302
"10","7","WN","MSY","LA","IAH","TX",674,1,68,305
"10","7","WN","MSY","LA","IAH","TX",764,1,68,305
"10","7","WN","MSY","LA","IAH","TX",1195,1,75,305
"10","7","WN","MSY","LA","LAS","NV",1132,1,230,1500
"10","7","WN","MSY","LA","LAX","CA",1159,1,254,1670
"10","7","WN","MSY","LA","LAX","CA",1164,1,240,1670
"10","7","WN","MSY","LA","LAX","CA",1176,1,234,1670
"10","7","WN","MSY","LA","LGA","NY",730,1,169,1183
"10","7","WN","MSY","LA","MCO","FL",1282,1,91,551
"10","7","WN","MSY","LA","MCO","FL",1286,1,92,551
"10","7","WN","MSY","LA","MCO","FL",1348,1,91,551
"10","7","WN","MSY","LA","MDW","IL",1007,1,124,825
"10","7","WN","MSY","LA","MDW","IL",1009,1,128,825
"10","7","WN","MSY","LA","PHX","AZ",1219,1,195,1300
"10","7","WN","MSY","LA","SAN","CA",989,1,237,1599
"10","7","WN","MSY","LA","SAT","TX",1075,1,103,494
"10","7","WN","MSY","LA","SAT","TX",1085,1,90,494
"10","7","WN","MSY","LA","SAT","TX",1182,1,97,494
"10","7","WN","MSY","LA","STL","MO",517,1,101,604
"10","7","WN","MSY","LA","STL","MO",1187,1,99,604
"10","7","WN","MSY","LA","STL","MO",1226,1,92,604
"10","7","WN","MSY","LA","TPA","FL",1370,1,73,488
"10","7","WN","MSY","LA","TPA","FL",1389,1,79,488
"11","1","AA","MSY","LA","CLT","NC",415,0,103,651
"11","1","AA","MSY","LA","CLT","NC",415,0,107,651
"11","1","AA","MSY","LA","CLT","NC",418,0,105,651
"11","1","AA","MSY","LA","CLT","NC",647,0,106,651
"11","1","AA","MSY","LA","CLT","NC",649,0,117,651
"11","1","AA","MSY","LA","CLT","NC",649,0,117,651
"11","1","AA","MSY","LA","CLT","NC",747,0,104,651
"11","1","AA","MSY","LA","CLT","NC",749,0,106,651
"11","1","AA","MSY","LA","CLT","NC",750,0,118,651
"11","1","AA","MSY","LA","CLT","NC",773,0,106,651
"11","1","AA","MSY","LA","CLT","NC",993,0,105,651
"11","1","AA","MSY","LA","CLT","NC",993,0,123,651
"11","1","AA","MSY","LA","CLT","NC",1004,0,122,651
"11","1","AA","MSY","LA","CLT","NC",1116,0,104,651
"11","1","AA","MSY","LA","CLT","NC",1121,0,115,651
"11","1","AA","MSY","LA","CLT","NC",1122,0,107,651
"11","1","AA","MSY","LA","DCA","VA",767,0,133,969
"11","1","AA","MSY","LA","DCA","VA",770,0,158,969
"11","1","AA","MSY","LA","DCA","VA",782,0,143,969
"11","1","AA","MSY","LA","DFW","TX",452,0,114,447
"11","1","AA","MSY","LA","DFW","TX",455,0,120,447
"11","1","AA","MSY","LA","DFW","TX",456,0,109,447
"11","1","AA","MSY","LA","DFW","TX",566,0,100,447
"11","1","AA","MSY","LA","DFW","TX",597,0,93,447
"11","1","AA","MSY","LA","DFW","TX",671,0,101,447
"11","1","AA","MSY","LA","DFW","TX",675,0,112,447
"11","1","AA","MSY","LA","DFW","TX",679,0,95,447
"11","1","AA","MSY","LA","DFW","TX",686,0,101,447
"11","1","AA","MSY","LA","DFW","TX",792,0,102,447
"11","1","AA","MSY","LA","DFW","TX",793,0,109,447
"11","1","AA","MSY","LA","DFW","TX",799,0,91,447
"11","1","AA","MSY","LA","DFW","TX",804,0,94,447
"11","1","AA","MSY","LA","DFW","TX",877,0,98,447
"11","1","AA","MSY","LA","DFW","TX",878,0,91,447
"11","1","AA","MSY","LA","DFW","TX",880,0,104,447
"11","1","AA","MSY","LA","DFW","TX",885,0,84,447
"11","1","AA","MSY","LA","DFW","TX",999,0,90,447
"11","1","AA","MSY","LA","DFW","TX",999,0,92,447
"11","1","AA","MSY","LA","DFW","TX",1001,0,105,447
"11","1","AA","MSY","LA","DFW","TX",1010,0,91,447
"11","1","AA","MSY","LA","MIA","FL",354,0,112,675
"11","1","AA","MSY","LA","MIA","FL",355,0,119,675
"11","1","AA","MSY","LA","MIA","FL",355,0,120,675
"11","1","AA","MSY","LA","MIA","FL",356,0,125,675
"11","1","AA","MSY","LA","ORD","IL",362,0,155,837
"11","1","AA","MSY","LA","ORD","IL",364,0,148,837
"11","1","AA","MSY","LA","ORD","IL",370,0,153,837
"11","1","AA","MSY","LA","ORD","IL",784,0,136,837
"11","1","AA","MSY","LA","ORD","IL",788,0,145,837
"11","1","AA","MSY","LA","ORD","IL",789,0,138,837
"11","1","AA","MSY","LA","ORD","IL",813,0,145,837
"11","1","AA","MSY","LA","PHL","PA",818,0,166,1089
"11","1","AA","MSY","LA","PHL","PA",822,0,144,1089
"11","1","AA","MSY","LA","PHL","PA",823,0,155,1089
"11","1","AA","MSY","LA","PHL","PA",824,0,157,1089
"11","1","AA","MSY","LA","PHL","PA",975,0,178,1089
"11","1","AA","MSY","LA","PHL","PA",978,0,153,1089
"11","1","AA","MSY","LA","PHL","PA",979,0,156,1089
"11","1","AA","MSY","LA","PHX","AZ",1077,0,208,1300
"11","1","AA","MSY","LA","PHX","AZ",1080,0,218,1300
"11","1","AA","MSY","LA","PHX","AZ",1090,0,197,1300
"11","1","AS","MSY","LA","SEA","WA",977,0,307,2086
"11","1","AS","MSY","LA","SEA","WA",989,0,320,2086
"11","1","AS","MSY","LA","SEA","WA",1133,0,316,2086
"11","1","AS","MSY","LA","SEA","WA",1170,0,300,2086
"11","1","B6","MSY","LA","BOS","MA",626,0,197,1368
"11","1","B6","MSY","LA","BOS","MA",629,0,190,1368
"11","1","B6","MSY","LA","BOS","MA",645,0,169,1368
"11","1","B6","MSY","LA","BOS","MA",1197,0,196,1368
"11","1","B6","MSY","LA","JFK","NY",542,0,170,1182
"11","1","B6","MSY","LA","JFK","NY",553,0,154,1182
"11","1","B6","MSY","LA","JFK","NY",580,0,142,1182
"11","1","B6","MSY","LA","LGA","NY",697,0,172,1183
"11","1","DL","MSY","LA","ATL","GA",326,0,71,425
"11","1","DL","MSY","LA","ATL","GA",328,0,77,425
"11","1","DL","MSY","LA","ATL","GA",332,0,72,425
"11","1","DL","MSY","LA","ATL","GA",414,0,79,425
"11","1","DL","MSY","LA","ATL","GA",416,0,94,425
"11","1","DL","MSY","LA","ATL","GA",418,0,78,425
"11","1","DL","MSY","LA","ATL","GA",418,0,105,425
"11","1","DL","MSY","LA","ATL","GA",487,0,88,425
"11","1","DL","MSY","LA","ATL","GA",489,0,73,425
"11","1","DL","MSY","LA","ATL","GA",494,0,83,425
"11","1","DL","MSY","LA","ATL","GA",496,0,79,425
"11","1","DL","MSY","LA","ATL","GA",552,0,78,425
"11","1","DL","MSY","LA","ATL","GA",552,0,81,425
"11","1","DL","MSY","LA","ATL","GA",567,0,73,425
"11","1","DL","MSY","LA","ATL","GA",637,0,88,425
"11","1","DL","MSY","LA","ATL","GA",686,0,91,425
"11","1","DL","MSY","LA","ATL","GA",693,0,72,425
"11","1","DL","MSY","LA","ATL","GA",693,0,76,425
"11","1","DL","MSY","LA","ATL","GA",777,0,86,425
"11","1","DL","MSY","LA","ATL","GA",785,0,75,425
"11","1","DL","MSY","LA","ATL","GA",785,0,78,425
"11","1","DL","MSY","LA","ATL","GA",934,0,71,425
"11","1","DL","MSY","LA","ATL","GA",936,0,80,425
"11","1","DL","MSY","LA","ATL","GA",937,0,77,425
"11","1","DL","MSY","LA","ATL","GA",937,0,78,425
"11","1","DL","MSY","LA","ATL","GA",1014,0,73,425
"11","1","DL","MSY","LA","ATL","GA",1017,0,77,425
"11","1","DL","MSY","LA","ATL","GA",1023,0,80,425
"11","1","DL","MSY","LA","ATL","GA",1113,0,82,425
"11","1","DL","MSY","LA","ATL","GA",1125,0,77,425
"11","1","DL","MSY","LA","BOS","MA",802,0,193,1368
"11","1","DL","MSY","LA","BOS","MA",807,0,180,1368
"11","1","DL","MSY","LA","BOS","MA",819,0,189,1368
"11","1","DL","MSY","LA","DTW","MI",682,0,143,926
"11","1","DL","MSY","LA","DTW","MI",687,0,138,926
"11","1","DL","MSY","LA","DTW","MI",687,0,143,926
"11","1","DL","MSY","LA","DTW","MI",690,0,137,926
"11","1","DL","MSY","LA","DTW","MI",1112,0,145,926
"11","1","DL","MSY","LA","DTW","MI",1113,0,140,926
"11","1","DL","MSY","LA","DTW","MI",1115,0,138,926
"11","1","DL","MSY","LA","JFK","NY",687,0,182,1182
"11","1","DL","MSY","LA","JFK","NY",711,0,163,1182
"11","1","DL","MSY","LA","JFK","NY",724,0,165,1182
"11","1","DL","MSY","LA","JFK","NY",730,0,157,1182
"11","1","DL","MSY","LA","JFK","NY",1181,0,173,1182
"11","1","DL","MSY","LA","JFK","NY",1198,0,164,1182
"11","1","DL","MSY","LA","JFK","NY",1200,0,176,1182
"11","1","DL","MSY","LA","JFK","NY",1212,0,160,1182
"11","1","DL","MSY","LA","LAX","CA",357,0,236,1670
"11","1","DL","MSY","LA","LAX","CA",359,0,245,1670
"11","1","DL","MSY","LA","LAX","CA",363,0,251,1670
"11","1","DL","MSY","LA","LAX","CA",366,0,241,1670
"11","1","DL","MSY","LA","LAX","CA",1033,0,239,1670
"11","1","DL","MSY","LA","LAX","CA",1061,0,250,1670
"11","1","DL","MSY","LA","LGA","NY",406,0,175,1183
"11","1","DL","MSY","LA","LGA","NY",428,0,157,1183
"11","1","DL","MSY","LA","LGA","NY",428,0,162,1183
"11","1","DL","MSY","LA","LGA","NY",431,0,157,1183
"11","1","DL","MSY","LA","LGA","NY",869,0,156,1183
"11","1","DL","MSY","LA","LGA","NY",879,0,190,1183
"11","1","DL","MSY","LA","LGA","NY",886,0,163,1183
"11","1","DL","MSY","LA","LGA","NY",891,0,148,1183
"11","1","DL","MSY","LA","MSP","MN",821,0,148,1039
"11","1","DL","MSY","LA","MSP","MN",838,0,154,1039
"11","1","DL","MSY","LA","MSP","MN",850,0,154,1039
"11","1","DL","MSY","LA","SLC","UT",1165,0,209,1428
"11","1","DL","MSY","LA","SLC","UT",1181,0,215,1428
"11","1","F9","MSY","LA","DEN","CO",1268,0,169,1062
"11","1","F9","MSY","LA","DEN","CO",1291,0,171,1062
"11","1","F9","MSY","LA","LAS","NV",762,0,210,1500
"11","1","F9","MSY","LA","LAS","NV",1042,0,240,1500
"11","1","F9","MSY","LA","PHL","PA",961,0,175,1089
"11","1","F9","MSY","LA","PHL","PA",966,0,165,1089
"11","1","MQ","MSY","LA","AUS","TX",520,0,107,444
"11","1","MQ","MSY","LA","AUS","TX",522,0,102,444
"11","1","MQ","MSY","LA","AUS","TX",524,0,110,444
"11","1","MQ","MSY","LA","AUS","TX",760,0,103,444
"11","1","MQ","MSY","LA","AUS","TX",1006,0,84,444
"11","1","MQ","MSY","LA","AUS","TX",1008,0,103,444
"11","1","MQ","MSY","LA","AUS","TX",1034,0,84,444
"11","1","MQ","MSY","LA","MIA","FL",956,0,113,675
"11","1","MQ","MSY","LA","MIA","FL",958,0,117,675
"11","1","MQ","MSY","LA","MIA","FL",959,0,104,675
"11","1","MQ","MSY","LA","MIA","FL",975,0,102,675
"11","1","NK","MSY","LA","ATL","GA",512,0,70,425
"11","1","NK","MSY","LA","ATL","GA",512,0,81,425
"11","1","NK","MSY","LA","ATL","GA",615,0,83,425
"11","1","NK","MSY","LA","ATL","GA",620,0,79,425
"11","1","NK","MSY","LA","ATL","GA",623,0,80,425
"11","1","NK","MSY","LA","ATL","GA",625,0,78,425
"11","1","NK","MSY","LA","BWI","MD",396,0,143,998
"11","1","NK","MSY","LA","BWI","MD",398,0,126,998
"11","1","NK","MSY","LA","BWI","MD",398,0,139,998
"11","1","NK","MSY","LA","DFW","TX",674,0,96,447
"11","1","NK","MSY","LA","DFW","TX",686,0,89,447
"11","1","NK","MSY","LA","DFW","TX",695,0,100,447
"11","1","NK","MSY","LA","DTW","MI",716,0,139,926
"11","1","NK","MSY","LA","DTW","MI",721,0,143,926
"11","1","NK","MSY","LA","DTW","MI",722,0,130,926
"11","1","NK","MSY","LA","DTW","MI",744,0,150,926
"11","1","NK","MSY","LA","EWR","NJ",328,0,149,1167
"11","1","NK","MSY","LA","EWR","NJ",328,0,153,1167
"11","1","NK","MSY","LA","EWR","NJ",329,0,185,1167
"11","1","NK","MSY","LA","EWR","NJ",330,0,180,1167
"11","1","NK","MSY","LA","FLL","FL",383,0,108,674
"11","1","NK","MSY","LA","FLL","FL",389,0,99,674
"11","1","NK","MSY","LA","FLL","FL",392,0,106,674
"11","1","NK","MSY","LA","FLL","FL",398,0,109,674
"11","1","NK","MSY","LA","FLL","FL",1188,0,102,674
"11","1","NK","MSY","LA","FLL","FL",1191,0,100,674
"11","1","NK","MSY","LA","FLL","FL",1193,0,118,674
"11","1","NK","MSY","LA","FLL","FL",1203,0,107,674
"11","1","NK","MSY","LA","IAH","TX",598,0,90,305
"11","1","NK","MSY","LA","IAH","TX",602,0,78,305
"11","1","NK","MSY","LA","IAH","TX",607,0,86,305
"11","1","NK","MSY","LA","LAS","NV",417,0,225,1500
"11","1","NK","MSY","LA","LAS","NV",420,0,223,1500
"11","1","NK","MSY","LA","LAS","NV",424,0,217,1500
"11","1","NK","MSY","LA","LAX","CA",927,0,259,1670
"11","1","NK","MSY","LA","LAX","CA",936,0,260,1670
"11","1","NK","MSY","LA","LAX","CA",937,0,242,1670
"11","1","NK","MSY","LA","LAX","CA",948,0,255,1670
"11","1","NK","MSY","LA","MCO","FL",771,0,103,551
"11","1","NK","MSY","LA","MCO","FL",773,0,88,551
"11","1","NK","MSY","LA","MCO","FL",778,0,95,551
"11","1","NK","MSY","LA","MCO","FL",1254,0,98,551
"11","1","NK","MSY","LA","MCO","FL",1255,0,98,551
"11","1","NK","MSY","LA","MCO","FL",1272,0,101,551
"11","1","NK","MSY","LA","MCO","FL",1288,0,91,551
"11","1","NK","MSY","LA","MIA","FL",498,0,98,675
"11","1","NK","MSY","LA","MIA","FL",507,0,108,675
"11","1","NK","MSY","LA","ORD","IL",1287,0,122,837
"11","1","NK","MSY","LA","ORD","IL",1287,0,126,837
"11","1","NK","MSY","LA","ORD","IL",1297,0,131,837
"11","1","NK","MSY","LA","ORD","IL",1312,0,131,837
"11","1","NK","MSY","LA","TPA","FL",1004,0,87,488
"11","1","NK","MSY","LA","TPA","FL",1006,0,90,488
"11","1","NK","MSY","LA","TPA","FL",1006,0,91,488
"11","1","NK","MSY","LA","TPA","FL",1006,0,96,488
"11","1","OH","MSY","LA","DCA","VA",374,0,155,969
"11","1","OH","MSY","LA","DCA","VA",376,0,158,969
"11","1","OH","MSY","LA","DCA","VA",376,0,161,969
"11","1","OH","MSY","LA","DCA","VA",397,0,152,969
"11","1","OH","MSY","LA","DCA","VA",677,0,128,969
"11","1","OH","MSY","LA","DCA","VA",677,0,150,969
"11","1","OH","MSY","LA","DCA","VA",684,0,139,969
"11","1","OH","MSY","LA","DCA","VA",714,0,133,969
"11","1","OH","MSY","LA","DCA","VA",1074,0,131,969
"11","1","OH","MSY","LA","DCA","VA",1082,0,155,969
"11","1","UA","MSY","LA","DEN","CO",471,0,183,1062
"11","1","UA","MSY","LA","DEN","CO",481,0,177,1062
"11","1","UA","MSY","LA","DEN","CO",484,0,162,1062
"11","1","UA","MSY","LA","DEN","CO",487,0,175,1062
"11","1","UA","MSY","LA","DEN","CO",864,0,175,1062
"11","1","UA","MSY","LA","DEN","CO",865,0,163,1062
"11","1","UA","MSY","LA","DEN","CO",870,0,161,1062
"11","1","UA","MSY","LA","DEN","CO",889,0,165,1062
"11","1","UA","MSY","LA","DEN","CO",1058,0,162,1062
"11","1","UA","MSY","LA","DEN","CO",1068,0,183,1062
"11","1","UA","MSY","LA","DEN","CO",1076,0,167,1062
"11","1","UA","MSY","LA","DEN","CO",1076,0,167,1062
"11","1","UA","MSY","LA","EWR","NJ",361,0,145,1167
"11","1","UA","MSY","LA","EWR","NJ",363,0,190,1167
"11","1","UA","MSY","LA","EWR","NJ",364,0,152,1167
"11","1","UA","MSY","LA","EWR","NJ",369,0,154,1167
"11","1","UA","MSY","LA","EWR","NJ",655,0,158,1167
"11","1","UA","MSY","LA","EWR","NJ",664,0,178,1167
"11","1","UA","MSY","LA","EWR","NJ",900,0,183,1167
"11","1","UA","MSY","LA","EWR","NJ",904,0,168,1167
"11","1","UA","MSY","LA","EWR","NJ",906,0,171,1167
"11","1","UA","MSY","LA","IAD","VA",471,0,130,955
"11","1","UA","MSY","LA","IAD","VA",472,0,131,955
"11","1","UA","MSY","LA","IAD","VA",473,0,141,955
"11","1","UA","MSY","LA","IAD","VA",474,0,127,955
"11","1","UA","MSY","LA","IAH","TX",304,0,65,305
"11","1","UA","MSY","LA","IAH","TX",306,0,80,305
"11","1","UA","MSY","LA","IAH","TX",308,0,66,305
"11","1","UA","MSY","LA","IAH","TX",312,0,79,305
"11","1","UA","MSY","LA","IAH","TX",427,0,79,305
"11","1","UA","MSY","LA","IAH","TX",427,0,81,305
"11","1","UA","MSY","LA","IAH","TX",435,0,82,305
"11","1","UA","MSY","LA","IAH","TX",565,0,79,305
"11","1","UA","MSY","LA","IAH","TX",571,0,77,305
"11","1","UA","MSY","LA","IAH","TX",574,0,79,305
"11","1","UA","MSY","LA","IAH","TX",575,0,79,305
"11","1","UA","MSY","LA","IAH","TX",727,0,72,305
"11","1","UA","MSY","LA","IAH","TX",729,0,82,305
"11","1","UA","MSY","LA","IAH","TX",729,0,83,305
"11","1","UA","MSY","LA","IAH","TX",729,0,92,305
"11","1","UA","MSY","LA","IAH","TX",849,0,69,305
"11","1","UA","MSY","LA","IAH","TX",850,0,78,305
"11","1","UA","MSY","LA","IAH","TX",854,0,73,305
"11","1","UA","MSY","LA","IAH","TX",956,0,82,305
"11","1","UA","MSY","LA","IAH","TX",963,0,74,305
"11","1","UA","MSY","LA","IAH","TX",973,0,70,305
"11","1","UA","MSY","LA","IAH","TX",1049,0,81,305
"11","1","UA","MSY","LA","IAH","TX",1049,0,85,305
"11","1","UA","MSY","LA","IAH","TX",1072,0,69,305
"11","1","UA","MSY","LA","IAH","TX",1137,0,74,305
"11","1","UA","MSY","LA","IAH","TX",1140,0,75,305
"11","1","UA","MSY","LA","IAH","TX",1141,0,67,305
"11","1","UA","MSY","LA","IAH","TX",1143,0,83,305
"11","1","UA","MSY","LA","ORD","IL",413,0,136,837
"11","1","UA","MSY","LA","ORD","IL",417,0,138,837
"11","1","UA","MSY","LA","ORD","IL",418,0,148,837
"11","1","UA","MSY","LA","ORD","IL",421,0,150,837
"11","1","UA","MSY","LA","ORD","IL",1062,0,136,837
"11","1","UA","MSY","LA","ORD","IL",1071,0,144,837
"11","1","UA","MSY","LA","ORD","IL",1071,0,152,837
"11","1","UA","MSY","LA","SFO","CA",389,0,271,1911
"11","1","UA","MSY","LA","SFO","CA",394,0,270,1911
"11","1","UA","MSY","LA","SFO","CA",396,0,305,1911
"11","1","UA","MSY","LA","SFO","CA",412,0,284,1911
"11","1","WN","MSY","LA","ATL","GA",380,0,77,425
"11","1","WN","MSY","LA","ATL","GA",404,0,80,425
"11","1","WN","MSY","LA","ATL","GA",407,0,79,425
"11","1","WN","MSY","LA","ATL","GA",594,0,80,425
"11","1","WN","MSY","LA","ATL","GA",975,0,75,425
"11","1","WN","MSY","LA","ATL","GA",977,0,78,425
"11","1","WN","MSY","LA","ATL","GA",1138,0,78,425
"11","1","WN","MSY","LA","AUS","TX",319,0,94,444
"11","1","WN","MSY","LA","AUS","TX",336,0,89,444
"11","1","WN","MSY","LA","AUS","TX",337,0,85,444
"11","1","WN","MSY","LA","AUS","TX",339,0,86,444
"11","1","WN","MSY","LA","AUS","TX",535,0,99,444
"11","1","WN","MSY","LA","AUS","TX",542,0,90,444
"11","1","WN","MSY","LA","AUS","TX",615,0,93,444
"11","1","WN","MSY","LA","AUS","TX",859,0,86,444
"11","1","WN","MSY","LA","AUS","TX",866,0,80,444
"11","1","WN","MSY","LA","AUS","TX",958,0,105,444
"11","1","WN","MSY","LA","AUS","TX",1245,0,77,444
"11","1","WN","MSY","LA","AUS","TX",1255,0,96,444
"11","1","WN","MSY","LA","BNA","TN",431,0,85,471
"11","1","WN","MSY","LA","BNA","TN",433,0,85,471
"11","1","WN","MSY","LA","BNA","TN",434,0,87,471
"11","1","WN","MSY","LA","BNA","TN",435,0,102,471
"11","1","WN","MSY","LA","BNA","TN",600,0,76,471
"11","1","WN","MSY","LA","BNA","TN",601,0,81,471
"11","1","WN","MSY","LA","BNA","TN",602,0,81,471
"11","1","WN","MSY","LA","BNA","TN",732,0,85,471
"11","1","WN","MSY","LA","BNA","TN",1024,0,78,471
"11","1","WN","MSY","LA","BNA","TN",1028,0,92,471
"11","1","WN","MSY","LA","BNA","TN",1092,0,81,471
"11","1","WN","MSY","LA","BWI","MD",318,0,131,998
"11","1","WN","MSY","LA","BWI","MD",318,0,150,998
"11","1","WN","MSY","LA","BWI","MD",321,0,136,998
"11","1","WN","MSY","LA","BWI","MD",350,0,123,998
"11","1","WN","MSY","LA","BWI","MD",1019,0,132,998
"11","1","WN","MSY","LA","BWI","MD",1021,0,144,998
"11","1","WN","MSY","LA","BWI","MD",1023,0,129,998
"11","1","WN","MSY","LA","BWI","MD",1102,0,132,998
"11","1","WN","MSY","LA","DAL","TX",325,0,89,436
"11","1","WN","MSY","LA","DAL","TX",337,0,85,436
"11","1","WN","MSY","LA","DAL","TX",340,0,85,436
"11","1","WN","MSY","LA","DAL","TX",341,0,79,436
"11","1","WN","MSY","LA","DAL","TX",417,0,96,436
"11","1","WN","MSY","LA","DAL","TX",430,0,91,436
"11","1","WN","MSY","LA","DAL","TX",431,0,93,436
"11","1","WN","MSY","LA","DAL","TX",436,0,90,436
"11","1","WN","MSY","LA","DAL","TX",562,0,89,436
"11","1","WN","MSY","LA","DAL","TX",670,0,87,436
"11","1","WN","MSY","LA","DAL","TX",760,0,100,436
"11","1","WN","MSY","LA","DAL","TX",761,0,82,436
"11","1","WN","MSY","LA","DAL","TX",765,0,89,436
"11","1","WN","MSY","LA","DAL","TX",839,0,85,436
"11","1","WN","MSY","LA","DAL","TX",1037,0,79,436
"11","1","WN","MSY","LA","DAL","TX",1039,0,84,436
"11","1","WN","MSY","LA","DAL","TX",1230,0,83,436
"11","1","WN","MSY","LA","DAL","TX",1231,0,95,436
"11","1","WN","MSY","LA","DAL","TX",1238,0,85,436
"11","1","WN","MSY","LA","DCA","VA",691,0,135,969
"11","1","WN","MSY","LA","DCA","VA",693,0,131,969
"11","1","WN","MSY","LA","DCA","VA",694,0,123,969
"11","1","WN","MSY","LA","DCA","VA",694,0,137,969
"11","1","WN","MSY","LA","DCA","VA",1035,0,136,969
"11","1","WN","MSY","LA","DEN","CO",300,0,168,1062
"11","1","WN","MSY","LA","DEN","CO",320,0,167,1062
"11","1","WN","MSY","LA","DEN","CO",323,0,155,1062
"11","1","WN","MSY","LA","DEN","CO",324,0,164,1062
"11","1","WN","MSY","LA","DEN","CO",618,0,151,1062
"11","1","WN","MSY","LA","DEN","CO",620,0,160,1062
"11","1","WN","MSY","LA","DEN","CO",620,0,183,1062
"11","1","WN","MSY","LA","DEN","CO",621,0,162,1062
"11","1","WN","MSY","LA","DEN","CO",1065,0,175,1062
"11","1","WN","MSY","LA","DEN","CO",1074,0,164,1062
"11","1","WN","MSY","LA","DEN","CO",1079,0,156,1062
"11","1","WN","MSY","LA","FLL","FL",442,0,97,674
"11","1","WN","MSY","LA","FLL","FL",442,0,98,674
"11","1","WN","MSY","LA","FLL","FL",442,0,110,674
